epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss_epoch,train_loss_step,train_mae_K_epoch,train_mae_K_step,train_rmse_K_epoch,train_rmse_K_step,val_loss,val_mae_K,val_rmse_K
,0.0001,0.0001,25334,,,,,,,,,
18,,,25334,,0.033801838755607605,,17.353715896606445,,25.087434768676758,,,
,0.0001,0.0001,25339,,,,,,,,,
18,,,25339,,0.09465021640062332,,30.482784271240234,,42.08072280883789,,,
,0.0001,0.0001,25344,,,,,,,,,
18,,,25344,,0.030202951282262802,,16.739002227783203,,23.714326858520508,,,
,0.0001,0.0001,25349,,,,,,,,,
18,,,25349,,0.03833956643939018,,19.573286056518555,,26.718360900878906,,,
,0.0001,0.0001,25354,,,,,,,,,
18,,,25354,,0.06399784982204437,,23.465965270996094,,34.80224609375,,,
,0.0001,0.0001,25359,,,,,,,,,
18,,,25359,,0.030990928411483765,,18.055458068847656,,24.02168083190918,,,
,0.0001,0.0001,25364,,,,,,,,,
18,,,25364,,0.038125764578580856,,23.62270736694336,,26.643749237060547,,,
,0.0001,0.0001,25369,,,,,,,,,
18,,,25369,,0.02513750270009041,,17.180208206176758,,21.6345157623291,,,
,0.0001,0.0001,25374,,,,,,,,,
18,,,25374,,0.0198122076690197,,16.623306274414062,,19.20668601989746,,,
,0.0001,0.0001,25379,,,,,,,,,
18,,,25379,,0.04062878340482712,,20.376073837280273,,27.504453659057617,,,
,0.0001,0.0001,25384,,,,,,,,,
18,,,25384,,0.0884956419467926,,24.794322967529297,,42.877037048339844,,,
,0.0001,0.0001,25389,,,,,,,,,
18,,,25389,,0.05133577436208725,,21.143003463745117,,30.916912078857422,,,
,0.0001,0.0001,25394,,,,,,,,,
18,,,25394,,0.05355631932616234,,25.531885147094727,,31.57849884033203,,,
,0.0001,0.0001,25399,,,,,,,,,
18,,,25399,,0.03049297444522381,,19.1981143951416,,23.82791519165039,,,
,0.0001,0.0001,25404,,,,,,,,,
18,,,25404,,0.015859495848417282,,13.680997848510742,,17.18425941467285,,,
,0.0001,0.0001,25409,,,,,,,,,
18,,,25409,,0.033856283873319626,,19.124208450317383,,25.10763168334961,,,
,0.0001,0.0001,25414,,,,,,,,,
18,,,25414,,0.028085872530937195,,18.267681121826172,,22.86809539794922,,,
,0.0001,0.0001,25419,,,,,,,,,
18,,,25419,,0.015635963529348373,,13.204984664916992,,17.062726974487305,,,
,0.0001,0.0001,25424,,,,,,,,,
18,,,25424,,0.013806577771902084,,11.86624526977539,,16.033531188964844,,,
,0.0001,0.0001,25429,,,,,,,,,
18,,,25429,,0.0758051723241806,,26.666309356689453,,37.70997619628906,,,
,0.0001,0.0001,25434,,,,,,,,,
18,,,25434,,0.041555773466825485,,19.106536865234375,,27.816452026367188,,,
,0.0001,0.0001,25439,,,,,,,,,
18,,,25439,,0.041927553713321686,,22.847801208496094,,27.940610885620117,,,
,0.0001,0.0001,25444,,,,,,,,,
18,,,25444,,0.029968470335006714,,18.318891525268555,,23.622095108032227,,,
,0.0001,0.0001,25449,,,,,,,,,
18,,,25449,,0.05357641726732254,,21.555957794189453,,31.584426879882812,,,
,0.0001,0.0001,25454,,,,,,,,,
18,,,25454,,0.022916074842214584,,16.770307540893555,,20.656476974487305,,,
,0.0001,0.0001,25459,,,,,,,,,
18,,,25459,,0.038137584924697876,,22.272438049316406,,26.64788246154785,,,
,0.0001,0.0001,25464,,,,,,,,,
18,,,25464,,0.019694803282618523,,16.689929962158203,,19.149696350097656,,,
,0.0001,0.0001,25469,,,,,,,,,
18,,,25469,,0.038494233042001724,,21.659481048583984,,26.772192001342773,,,
,0.0001,0.0001,25474,,,,,,,,,
18,,,25474,,0.021904677152633667,,17.23320770263672,,20.19550132751465,,,
,0.0001,0.0001,25479,,,,,,,,,
18,,,25479,,0.025279901921749115,,16.727569580078125,,21.695711135864258,,,
,0.0001,0.0001,25484,,,,,,,,,
18,,,25484,,0.10828094184398651,,24.956912994384766,,50.57296371459961,,,
,0.0001,0.0001,25489,,,,,,,,,
18,,,25489,,0.034307993948459625,,21.345035552978516,,25.274564743041992,,,
,0.0001,0.0001,25494,,,,,,,,,
18,,,25494,,0.015344861894845963,,14.251096725463867,,16.903146743774414,,,
,0.0001,0.0001,25499,,,,,,,,,
18,,,25499,,0.02241981402039528,,15.353663444519043,,20.43159294128418,,,
,0.0001,0.0001,25504,,,,,,,,,
18,,,25504,,0.04440666735172272,,23.008132934570312,,28.754791259765625,,,
,0.0001,0.0001,25509,,,,,,,,,
18,,,25509,,0.02694743126630783,,18.56647491455078,,22.39983367919922,,,
,0.0001,0.0001,25514,,,,,,,,,
18,,,25514,,0.025347474962472916,,17.845897674560547,,21.72467803955078,,,
,0.0001,0.0001,25519,,,,,,,,,
18,,,25519,,0.04179198294878006,,19.78265380859375,,27.89539909362793,,,
,0.0001,0.0001,25524,,,,,,,,,
18,,,25524,,0.08447249233722687,,25.98716163635254,,40.726505279541016,,,
,0.0001,0.0001,25529,,,,,,,,,
18,,,25529,,0.07358740270137787,,24.410675048828125,,37.0158576965332,,,
,0.0001,0.0001,25534,,,,,,,,,
18,,,25534,,0.047349974513053894,,24.08841896057129,,29.692445755004883,,,
,0.0001,0.0001,25539,,,,,,,,,
18,,,25539,,0.08927683532238007,,30.596542358398438,,40.77138900756836,,,
,0.0001,0.0001,25544,,,,,,,,,
18,,,25544,,0.02500692568719387,,14.069568634033203,,21.578250885009766,,,
,0.0001,0.0001,25549,,,,,,,,,
18,,,25549,,0.04851507395505905,,23.55004119873047,,30.055530548095703,,,
,0.0001,0.0001,25554,,,,,,,,,
18,,,25554,,0.022947244346141815,,17.532638549804688,,20.670520782470703,,,
,0.0001,0.0001,25559,,,,,,,,,
18,,,25559,,0.01292605884373188,,12.18723201751709,,15.51383113861084,,,
,0.0001,0.0001,25564,,,,,,,,,
18,,,25564,,0.041088398545980453,,21.960519790649414,,27.65958595275879,,,
,0.0001,0.0001,25569,,,,,,,,,
18,,,25569,,0.02174779772758484,,16.22527503967285,,20.123043060302734,,,
,0.0001,0.0001,25574,,,,,,,,,
18,,,25574,,0.04770837724208832,,21.562519073486328,,29.804615020751953,,,
,0.0001,0.0001,25579,,,,,,,,,
18,,,25579,,0.03370716795325279,,23.478797912597656,,25.052282333374023,,,
,0.0001,0.0001,25584,,,,,,,,,
18,,,25584,,0.040966298431158066,,19.000295639038086,,27.618452072143555,,,
,0.0001,0.0001,25589,,,,,,,,,
18,,,25589,,0.01398125197738409,,13.154394149780273,,16.13463592529297,,,
,0.0001,0.0001,25594,,,,,,,,,
18,,,25594,,0.01860904134809971,,15.091151237487793,,18.614362716674805,,,
,0.0001,0.0001,25599,,,,,,,,,
18,,,25599,,0.025430545210838318,,15.879055976867676,,21.7602481842041,,,
,0.0001,0.0001,25604,,,,,,,,,
18,,,25604,,0.08136036247015,,32.00028991699219,,38.92177200317383,,,
,0.0001,0.0001,25609,,,,,,,,,
18,,,25609,,0.02730448730289936,,19.71565818786621,,22.547739028930664,,,
,0.0001,0.0001,25614,,,,,,,,,
18,,,25614,,0.036233533173799515,,20.71034049987793,,25.974157333374023,,,
,0.0001,0.0001,25619,,,,,,,,,
18,,,25619,,0.019696686416864395,,14.954573631286621,,19.150615692138672,,,
,0.0001,0.0001,25624,,,,,,,,,
18,,,25624,,0.03196246922016144,,20.9462833404541,,24.395305633544922,,,
,0.0001,0.0001,25629,,,,,,,,,
18,,,25629,,0.03073863312602043,,18.787744522094727,,23.923702239990234,,,
,0.0001,0.0001,25634,,,,,,,,,
18,,,25634,,0.04892560839653015,,21.286724090576172,,30.182430267333984,,,
,0.0001,0.0001,25639,,,,,,,,,
18,,,25639,,0.030555030331015587,,19.780773162841797,,23.852148056030273,,,
,0.0001,0.0001,25644,,,,,,,,,
18,,,25644,,0.06116229295730591,,26.63810920715332,,33.746437072753906,,,
,0.0001,0.0001,25649,,,,,,,,,
18,,,25649,,0.027897853404283524,,18.87965202331543,,22.791425704956055,,,
,0.0001,0.0001,25654,,,,,,,,,
18,,,25654,,0.02687651291489601,,16.95342254638672,,22.370338439941406,,,
,0.0001,0.0001,25659,,,,,,,,,
18,,,25659,,0.012823926284909248,,12.443399429321289,,15.452422142028809,,,
,0.0001,0.0001,25664,,,,,,,,,
18,,,25664,,0.00994199886918068,,12.146488189697266,,13.60576057434082,,,
,0.0001,0.0001,25669,,,,,,,,,
18,,,25669,,0.02204158529639244,,16.652128219604492,,20.258516311645508,,,
,0.0001,0.0001,25674,,,,,,,,,
18,,,25674,,0.024064311757683754,,17.040122985839844,,21.167659759521484,,,
,0.0001,0.0001,25679,,,,,,,,,
18,,,25679,,0.030962880700826645,,17.790191650390625,,24.01080894470215,,,
,0.0001,0.0001,25684,,,,,,,,,
18,,,25684,,0.01698961667716503,,14.910447120666504,,17.785980224609375,,,
,0.0001,0.0001,25689,,,,,,,,,
18,,,25689,,0.01745443418622017,,15.215778350830078,,18.02764320373535,,,
,0.0001,0.0001,25694,,,,,,,,,
18,,,25694,,0.02336021699011326,,16.54681396484375,,20.855690002441406,,,
,0.0001,0.0001,25699,,,,,,,,,
18,,,25699,,0.03454098850488663,,19.061006546020508,,25.360248565673828,,,
,0.0001,0.0001,25704,,,,,,,,,
18,,,25704,,0.03414532542228699,,19.944927215576172,,25.214582443237305,,,
,0.0001,0.0001,25709,,,,,,,,,
18,,,25709,,0.025872061029076576,,17.3654842376709,,21.94833755493164,,,
,0.0001,0.0001,25714,,,,,,,,,
18,,,25714,,0.06200101226568222,,19.87005615234375,,34.58887481689453,,,
,0.0001,0.0001,25719,,,,,,,,,
18,,,25719,,0.06120103597640991,,25.28903579711914,,33.75712966918945,,,
,0.0001,0.0001,25724,,,,,,,,,
18,,,25724,,0.020475801080465317,,15.4385404586792,,19.525699615478516,,,
,0.0001,0.0001,25729,,,,,,,,,
18,,,25729,,0.025981906801462173,,18.20781707763672,,21.99488067626953,,,
,0.0001,0.0001,25734,,,,,,,,,
18,,,25734,,0.02696719765663147,,18.883852005004883,,22.408048629760742,,,
,0.0001,0.0001,25739,,,,,,,,,
18,,,25739,,0.010337320156395435,,12.262639045715332,,13.87363338470459,,,
,0.0001,0.0001,25744,,,,,,,,,
18,,,25744,,0.05297344923019409,,26.273347854614258,,31.406185150146484,,,
,0.0001,0.0001,25749,,,,,,,,,
18,,,25749,,0.10799387097358704,,26.948463439941406,,47.51826095581055,,,
,0.0001,0.0001,25754,,,,,,,,,
18,,,25754,,0.03651881963014603,,23.732397079467773,,26.076208114624023,,,
,0.0001,0.0001,25759,,,,,,,,,
18,,,25759,,0.017186693847179413,,15.094379425048828,,17.888843536376953,,,
,0.0001,0.0001,25764,,,,,,,,,
18,,,25764,,0.11805599182844162,,29.304908752441406,,53.26140594482422,,,
,0.0001,0.0001,25769,,,,,,,,,
18,,,25769,,0.030084889382123947,,20.403717041015625,,23.667930603027344,,,
,0.0001,0.0001,25774,,,,,,,,,
18,,,25774,,0.028838539496064186,,18.257118225097656,,23.172489166259766,,,
,0.0001,0.0001,25779,,,,,,,,,
18,,,25779,,0.016128839924931526,,15.280783653259277,,17.329566955566406,,,
,0.0001,0.0001,25784,,,,,,,,,
18,,,25784,,0.056579966098070145,,25.357421875,,32.45767593383789,,,
,0.0001,0.0001,25789,,,,,,,,,
18,,,25789,,0.015592719428241253,,13.075469017028809,,17.039112091064453,,,
,0.0001,0.0001,25794,,,,,,,,,
18,,,25794,,0.06621929258108139,,26.4033260345459,,35.113834381103516,,,
,0.0001,0.0001,25799,,,,,,,,,
18,,,25799,,0.08482915163040161,,28.114530563354492,,39.93877410888672,,,
,0.0001,0.0001,25804,,,,,,,,,
18,,,25804,,0.08638907968997955,,20.505245208740234,,43.30508041381836,,,
,0.0001,0.0001,25809,,,,,,,,,
18,,,25809,,0.008892149664461613,,10.431465148925781,,12.867363929748535,,,
,0.0001,0.0001,25814,,,,,,,,,
18,,,25814,,0.025446893647313118,,17.82626724243164,,21.76724624633789,,,
,0.0001,0.0001,25819,,,,,,,,,
18,,,25819,,0.04969695582985878,,26.983963012695312,,30.419418334960938,,,
,0.0001,0.0001,25824,,,,,,,,,
18,,,25824,,0.0635199174284935,,27.2498779296875,,34.39070510864258,,,
,0.0001,0.0001,25829,,,,,,,,,
18,,,25829,,0.06101485341787338,,21.65281867980957,,33.82107925415039,,,
,0.0001,0.0001,25834,,,,,,,,,
18,,,25834,,0.028839493170380592,,17.63807487487793,,23.172876358032227,,,
,0.0001,0.0001,25839,,,,,,,,,
18,,,25839,,0.02571483515202999,,16.639293670654297,,21.881542205810547,,,
,0.0001,0.0001,25844,,,,,,,,,
18,,,25844,,0.025392595678567886,,16.274192810058594,,21.7440128326416,,,
,0.0001,0.0001,25849,,,,,,,,,
18,,,25849,,0.027421776205301285,,17.791057586669922,,22.596120834350586,,,
,0.0001,0.0001,25854,,,,,,,,,
18,,,25854,,0.03447485715150833,,20.190887451171875,,25.335960388183594,,,
,0.0001,0.0001,25859,,,,,,,,,
18,,,25859,,0.028686877340078354,,18.89170265197754,,23.111474990844727,,,
,0.0001,0.0001,25864,,,,,,,,,
18,,,25864,,0.041630152612924576,,20.622079849243164,,27.841339111328125,,,
,0.0001,0.0001,25869,,,,,,,,,
18,,,25869,,0.05110117048025131,,21.141714096069336,,30.846189498901367,,,
,0.0001,0.0001,25874,,,,,,,,,
18,,,25874,,0.015602831728756428,,12.533123970031738,,17.044639587402344,,,
,0.0001,0.0001,25879,,,,,,,,,
18,,,25879,,0.04080409184098244,,21.79952049255371,,27.563724517822266,,,
,0.0001,0.0001,25884,,,,,,,,,
18,,,25884,,0.04593842476606369,,22.619335174560547,,29.246511459350586,,,
,0.0001,0.0001,25889,,,,,,,,,
18,,,25889,,0.10024504363536835,,27.31951904296875,,44.98280334472656,,,
,0.0001,0.0001,25894,,,,,,,,,
18,,,25894,,0.023039326071739197,,16.505834579467773,,20.711950302124023,,,
,0.0001,0.0001,25899,,,,,,,,,
18,,,25899,,0.01756748929619789,,14.110408782958984,,18.0859317779541,,,
,0.0001,0.0001,25904,,,,,,,,,
18,,,25904,,0.015162382274866104,,14.809669494628906,,16.802339553833008,,,
,0.0001,0.0001,25909,,,,,,,,,
18,,,25909,,0.03988944739103317,,20.066722869873047,,27.253047943115234,,,
,0.0001,0.0001,25914,,,,,,,,,
18,,,25914,,0.13264432549476624,,30.598220825195312,,57.82714080810547,,,
,0.0001,0.0001,25919,,,,,,,,,
18,,,25919,,0.0237685889005661,,15.243526458740234,,21.03719139099121,,,
,0.0001,0.0001,25924,,,,,,,,,
18,,,25924,,0.038747917860746384,,24.43924903869629,,26.860265731811523,,,
,0.0001,0.0001,25929,,,,,,,,,
18,,,25929,,0.04597567021846771,,22.910179138183594,,29.25837516784668,,,
,0.0001,0.0001,25934,,,,,,,,,
18,,,25934,,0.08006235957145691,,24.608240127563477,,39.804866790771484,,,
,0.0001,0.0001,25939,,,,,,,,,
18,,,25939,,0.018645282834768295,,15.14072322845459,,18.632484436035156,,,
,0.0001,0.0001,25944,,,,,,,,,
18,,,25944,,0.10790706425905228,,32.47126770019531,,46.02128982543945,,,
,0.0001,0.0001,25949,,,,,,,,,
18,,,25949,,0.04359262436628342,,23.033702850341797,,28.49001121520996,,,
,0.0001,0.0001,25954,,,,,,,,,
18,,,25954,,0.030137551948428154,,18.89144515991211,,23.688640594482422,,,
,0.0001,0.0001,25959,,,,,,,,,
18,,,25959,,0.03623444586992264,,18.51325035095215,,25.974483489990234,,,
,0.0001,0.0001,25964,,,,,,,,,
18,,,25964,,0.01742110773921013,,16.154664993286133,,18.010425567626953,,,
,0.0001,0.0001,25969,,,,,,,,,
18,,,25969,,0.03256654739379883,,19.782608032226562,,24.624755859375,,,
,0.0001,0.0001,25974,,,,,,,,,
18,,,25974,,0.03515614941716194,,17.52432632446289,,25.585073471069336,,,
,0.0001,0.0001,25979,,,,,,,,,
18,,,25979,,0.10502815246582031,,34.634033203125,,45.045745849609375,,,
,0.0001,0.0001,25984,,,,,,,,,
18,,,25984,,0.03630882501602173,,20.48133087158203,,26.001127243041992,,,
,0.0001,0.0001,25989,,,,,,,,,
18,,,25989,,0.03737732023000717,,24.363178253173828,,26.380939483642578,,,
,0.0001,0.0001,25994,,,,,,,,,
18,,,25994,,0.10100790858268738,,26.198352813720703,,47.378875732421875,,,
,0.0001,0.0001,25999,,,,,,,,,
18,,,25999,,0.033488620072603226,,18.38121223449707,,24.970930099487305,,,
,0.0001,0.0001,26004,,,,,,,,,
18,,,26004,,0.020390385761857033,,17.0825252532959,,19.48493003845215,,,
,0.0001,0.0001,26009,,,,,,,,,
18,,,26009,,0.017103105783462524,,15.214568138122559,,17.845287322998047,,,
,0.0001,0.0001,26014,,,,,,,,,
18,,,26014,,0.02541961520910263,,18.477863311767578,,21.755577087402344,,,
,0.0001,0.0001,26019,,,,,,,,,
18,,,26019,,0.023894399404525757,,17.432315826416016,,21.092798233032227,,,
,0.0001,0.0001,26024,,,,,,,,,
18,,,26024,,0.012903371825814247,,13.472442626953125,,15.500216484069824,,,
,0.0001,0.0001,26029,,,,,,,,,
18,,,26029,,0.040231429040431976,,20.909713745117188,,27.369626998901367,,,
,0.0001,0.0001,26034,,,,,,,,,
18,,,26034,,0.014999160543084145,,12.222492218017578,,16.711660385131836,,,
,0.0001,0.0001,26039,,,,,,,,,
18,,,26039,,0.029354609549045563,,20.062374114990234,,23.3789119720459,,,
,0.0001,0.0001,26044,,,,,,,,,
18,,,26044,,0.05994097888469696,,22.064010620117188,,33.45457077026367,,,
,0.0001,0.0001,26049,,,,,,,,,
18,,,26049,,0.02572016604244709,,16.853302001953125,,21.88381004333496,,,
,0.0001,0.0001,26054,,,,,,,,,
18,,,26054,,0.03908789902925491,,20.928945541381836,,26.97784423828125,,,
,0.0001,0.0001,26059,,,,,,,,,
18,,,26059,,0.03448814898729324,,18.935836791992188,,25.340843200683594,,,
,0.0001,0.0001,26064,,,,,,,,,
18,,,26064,,0.017429012805223465,,13.724848747253418,,18.014507293701172,,,
,0.0001,0.0001,26069,,,,,,,,,
18,,,26069,,0.035839468240737915,,22.167499542236328,,25.8325252532959,,,
,0.0001,0.0001,26074,,,,,,,,,
18,,,26074,,0.0743732750415802,,26.696929931640625,,37.212989807128906,,,
,0.0001,0.0001,26079,,,,,,,,,
18,,,26079,,0.04270953685045242,,20.629730224609375,,28.199960708618164,,,
,0.0001,0.0001,26084,,,,,,,,,
18,,,26084,,0.019749347120523453,,14.662144660949707,,19.176198959350586,,,
,0.0001,0.0001,26089,,,,,,,,,
18,,,26089,,0.024288833141326904,,16.931541442871094,,21.26618194580078,,,
,0.0001,0.0001,26094,,,,,,,,,
18,,,26094,,0.034152787178754807,,19.937007904052734,,25.217336654663086,,,
,0.0001,0.0001,26099,,,,,,,,,
18,,,26099,,0.019860247150063515,,16.25132942199707,,19.229965209960938,,,
,0.0001,0.0001,26104,,,,,,,,,
18,,,26104,,0.047980740666389465,,25.196609497070312,,29.889562606811523,,,
,0.0001,0.0001,26109,,,,,,,,,
18,,,26109,,0.046016283333301544,,22.334354400634766,,29.27129364013672,,,
,0.0001,0.0001,26114,,,,,,,,,
18,,,26114,,0.016724586486816406,,12.296582221984863,,17.646709442138672,,,
,0.0001,0.0001,26119,,,,,,,,,
18,,,26119,,0.017580239102244377,,14.30774211883545,,18.092500686645508,,,
,0.0001,0.0001,26124,,,,,,,,,
18,,,26124,,0.030064668506383896,,19.515701293945312,,23.659975051879883,,,
,0.0001,0.0001,26129,,,,,,,,,
18,,,26129,,0.04979695379734039,,22.22435760498047,,30.45001220703125,,,
,0.0001,0.0001,26134,,,,,,,,,
18,,,26134,,0.03721357136964798,,20.83403778076172,,26.32308006286621,,,
,0.0001,0.0001,26139,,,,,,,,,
18,,,26139,,0.051647383719682693,,22.398765563964844,,31.010602951049805,,,
,0.0001,0.0001,26144,,,,,,,,,
18,,,26144,,0.11380387097597122,,33.29570770263672,,46.3580436706543,,,
,0.0001,0.0001,26149,,,,,,,,,
18,,,26149,,0.10248696058988571,,21.940486907958984,,49.16399383544922,,,
,0.0001,0.0001,26154,,,,,,,,,
18,,,26154,,0.018572747707366943,,16.227447509765625,,18.5961971282959,,,
,0.0001,0.0001,26159,,,,,,,,,
18,,,26159,,0.028448551893234253,,18.265403747558594,,23.015275955200195,,,
,0.0001,0.0001,26164,,,,,,,,,
18,,,26164,,0.03346458077430725,,17.579883575439453,,24.96196746826172,,,
,0.0001,0.0001,26169,,,,,,,,,
18,,,26169,,0.017366278916597366,,15.138188362121582,,17.982059478759766,,,
,0.0001,0.0001,26174,,,,,,,,,
18,,,26174,,0.032549358904361725,,21.412635803222656,,24.618257522583008,,,
,0.0001,0.0001,26179,,,,,,,,,
18,,,26179,,0.027848269790410995,,19.680923461914062,,22.771163940429688,,,
,0.0001,0.0001,26184,,,,,,,,,
18,,,26184,,0.06641437113285065,,27.644445419311523,,35.165523529052734,,,
,0.0001,0.0001,26189,,,,,,,,,
18,,,26189,,0.032279953360557556,,19.907028198242188,,24.51616668701172,,,
,0.0001,0.0001,26194,,,,,,,,,
18,,,26194,,0.04089497774839401,,19.01065444946289,,27.59440803527832,,,
,0.0001,0.0001,26199,,,,,,,,,
18,,,26199,,0.041974637657403946,,22.739765167236328,,27.95629119873047,,,
,0.0001,0.0001,26204,,,,,,,,,
18,,,26204,,0.04010447859764099,,24.21564292907715,,27.326412200927734,,,
,0.0001,0.0001,26209,,,,,,,,,
18,,,26209,,0.05389322340488434,,24.307979583740234,,31.677669525146484,,,
,0.0001,0.0001,26214,,,,,,,,,
18,,,26214,,0.05993153527379036,,23.86362075805664,,33.42106246948242,,,
,0.0001,0.0001,26219,,,,,,,,,
18,,,26219,,0.016939500346779823,,15.192740440368652,,17.75973129272461,,,
,0.0001,0.0001,26224,,,,,,,,,
18,,,26224,,0.01786000467836857,,14.532676696777344,,18.235891342163086,,,
,0.0001,0.0001,26229,,,,,,,,,
18,,,26229,,0.04827443137764931,,24.2450008392334,,29.98090362548828,,,
,0.0001,0.0001,26234,,,,,,,,,
18,,,26234,,0.017862575128674507,,13.95952320098877,,18.237199783325195,,,
,0.0001,0.0001,26239,,,,,,,,,
18,,,26239,,0.03315780311822891,,19.799339294433594,,24.847286224365234,,,
,0.0001,0.0001,26244,,,,,,,,,
18,,,26244,,0.01630648598074913,,14.745992660522461,,17.42473793029785,,,
,0.0001,0.0001,26249,,,,,,,,,
18,,,26249,,0.030049286782741547,,18.400293350219727,,23.653928756713867,,,
,0.0001,0.0001,26254,,,,,,,,,
18,,,26254,,0.07224501669406891,,25.7347412109375,,37.111942291259766,,,
,0.0001,0.0001,26259,,,,,,,,,
18,,,26259,,0.018848709762096405,,16.30353546142578,,18.733844757080078,,,
,0.0001,0.0001,26264,,,,,,,,,
18,,,26264,,0.01686950959265232,,15.72022533416748,,17.723005294799805,,,
,0.0001,0.0001,26269,,,,,,,,,
18,,,26269,,0.014137011021375656,,13.424248695373535,,16.22425651550293,,,
,0.0001,0.0001,26274,,,,,,,,,
18,,,26274,,0.012662265449762344,,11.110949516296387,,15.354718208312988,,,
,0.0001,0.0001,26279,,,,,,,,,
18,,,26279,,0.03526173159480095,,21.913393020629883,,25.62346649169922,,,
,0.0001,0.0001,26284,,,,,,,,,
18,,,26284,,0.03385094553232193,,19.979808807373047,,25.105649948120117,,,
,0.0001,0.0001,26289,,,,,,,,,
18,,,26289,,0.07291123270988464,,24.86017417907715,,36.84540557861328,,,
,0.0001,0.0001,26294,,,,,,,,,
18,,,26294,,0.02120939828455448,,14.396038055419922,,19.872394561767578,,,
18,,,26295,,,,,,,0.05130460858345032,21.973031997680664,30.2657413482666
18,,,26295,0.039223019033670425,,19.73360252380371,,26.166439056396484,,,,
,0.0001,0.0001,26299,,,,,,,,,
19,,,26299,,0.051213447004556656,,22.98839569091797,,30.88006019592285,,,
,0.0001,0.0001,26304,,,,,,,,,
19,,,26304,,0.04216611385345459,,23.53457260131836,,28.019983291625977,,,
,0.0001,0.0001,26309,,,,,,,,,
19,,,26309,,0.032800327986478806,,17.348217010498047,,24.712982177734375,,,
,0.0001,0.0001,26314,,,,,,,,,
19,,,26314,,0.024401690810918808,,17.544660568237305,,21.315521240234375,,,
,0.0001,0.0001,26319,,,,,,,,,
19,,,26319,,0.01309705525636673,,12.773914337158203,,15.616113662719727,,,
,0.0001,0.0001,26324,,,,,,,,,
19,,,26324,,0.03330426663160324,,18.215255737304688,,24.9021053314209,,,
,0.0001,0.0001,26329,,,,,,,,,
19,,,26329,,0.021202418953180313,,15.041993141174316,,19.86912727355957,,,
,0.0001,0.0001,26334,,,,,,,,,
19,,,26334,,0.027208827435970306,,18.4114990234375,,22.50821304321289,,,
,0.0001,0.0001,26339,,,,,,,,,
19,,,26339,,0.04919423162937164,,22.831077575683594,,30.265178680419922,,,
,0.0001,0.0001,26344,,,,,,,,,
19,,,26344,,0.008925681933760643,,10.146142959594727,,12.891602516174316,,,
,0.0001,0.0001,26349,,,,,,,,,
19,,,26349,,0.03980965539813042,,20.782270431518555,,27.225772857666016,,,
,0.0001,0.0001,26354,,,,,,,,,
19,,,26354,,0.050744593143463135,,24.050552368164062,,30.738380432128906,,,
,0.0001,0.0001,26359,,,,,,,,,
19,,,26359,,0.035971611738204956,,21.452415466308594,,25.880107879638672,,,
,0.0001,0.0001,26364,,,,,,,,,
19,,,26364,,0.04906541109085083,,25.266929626464844,,30.22551918029785,,,
,0.0001,0.0001,26369,,,,,,,,,
19,,,26369,,0.0224461667239666,,15.949379920959473,,20.443592071533203,,,
,0.0001,0.0001,26374,,,,,,,,,
19,,,26374,,0.02377590909600258,,16.95468521118164,,21.04043197631836,,,
,0.0001,0.0001,26379,,,,,,,,,
19,,,26379,,0.022914962843060493,,17.463939666748047,,20.655977249145508,,,
,0.0001,0.0001,26384,,,,,,,,,
19,,,26384,,0.030023066326975822,,15.03178882598877,,23.64360237121582,,,
,0.0001,0.0001,26389,,,,,,,,,
19,,,26389,,0.018532348796725273,,16.852142333984375,,18.575963973999023,,,
,0.0001,0.0001,26394,,,,,,,,,
19,,,26394,,0.05553288012742996,,21.09598159790039,,32.255409240722656,,,
,0.0001,0.0001,26399,,,,,,,,,
19,,,26399,,0.041941072791814804,,18.4843692779541,,27.945117950439453,,,
,0.0001,0.0001,26404,,,,,,,,,
19,,,26404,,0.026517415419220924,,18.308429718017578,,22.220388412475586,,,
,0.0001,0.0001,26409,,,,,,,,,
19,,,26409,,0.03726579248905182,,21.39415168762207,,26.341548919677734,,,
,0.0001,0.0001,26414,,,,,,,,,
19,,,26414,,0.021489905193448067,,15.829338073730469,,20.00337791442871,,,
,0.0001,0.0001,26419,,,,,,,,,
19,,,26419,,0.05404456704854965,,24.608367919921875,,31.72211265563965,,,
,0.0001,0.0001,26424,,,,,,,,,
19,,,26424,,0.039648622274398804,,20.84035301208496,,27.1706600189209,,,
,0.0001,0.0001,26429,,,,,,,,,
19,,,26429,,0.024334948509931564,,17.296525955200195,,21.28635597229004,,,
,0.0001,0.0001,26434,,,,,,,,,
19,,,26434,,0.0269197728484869,,16.24570083618164,,22.388334274291992,,,
,0.0001,0.0001,26439,,,,,,,,,
19,,,26439,,0.02773984894156456,,17.159961700439453,,22.72678565979004,,,
,0.0001,0.0001,26444,,,,,,,,,
19,,,26444,,0.03699987381696701,,20.9263916015625,,26.247398376464844,,,
,0.0001,0.0001,26449,,,,,,,,,
19,,,26449,,0.023922525346279144,,16.256671905517578,,21.105205535888672,,,
,0.0001,0.0001,26454,,,,,,,,,
19,,,26454,,0.024959389120340347,,16.590747833251953,,21.55773162841797,,,
,0.0001,0.0001,26459,,,,,,,,,
19,,,26459,,0.051539018750190735,,24.55363655090332,,30.978059768676758,,,
,0.0001,0.0001,26464,,,,,,,,,
